CowID,Day,Label,F0Mean,F0Max,F0Min,F0Range,Q25,Q50,Q75,Fpeak,Sound Duration,AMVar,AMRate,Formant Dispersal,Wiener Entropy Mean,File
207,2000-07-13,Post-calving,303.8667842864826,2205.0,65.23668639053254,2139.7633136094673,-0.25840113312005997,0.0009962840704247355,0.25866421312093735,16205,1.6950566893424037,-349924800.0,22050.0,4085.2000784911206,0.033344854,trial/207/July 13/Vocals/HFC_8_30.wav
207,2000-07-13,Post-calving,200.9611133003735,1819.844981303461,65.23668639053254,1754.6082949129286,-0.279117152094841,0.004343775799497962,0.2772083356976509,22661,1.7414965986394557,-165021800.0,22050.0,4291.586138839004,0.028966013,trial/207/July 13/Vocals/HFC_2_11_10.wav
207,2000-07-13,Post-calving,206.5816517682069,1231.7531593109518,66.36732118777857,1165.3858381231732,-0.2079205922782421,-0.0002275304213981144,0.20026958361268044,20015,2.1130158730158732,-264798160.0,22049.999999999996,4196.512388703482,0.01885381,"trial/207/July 13/Vocals/HFC_8,10.wav"
207,2000-07-13,Post-calving,266.19329225706207,2042.0098459383319,67.5637077702591,1974.4461381680728,-0.2548646107316017,0.0013354559196159244,0.22437899932265282,25710,1.7182766439909296,-472957700.0,22050.0,4250.978282100889,0.017538134,trial/207/July 13/Vocals/HFC_8_50.wav
207,2000-07-13,Post-calving,234.7819223736212,1822.0972555446751,65.91582141855396,1756.181434126121,-0.23327989503741264,0.0028727479511871934,0.2127140909433365,29927,2.2987755102040817,-603979800.0,22050.0,4283.340577282568,0.024283757,trial/207/July 13/Vocals/HFC_9_10.wav
207,2000-07-13,Post-calving,262.83299415161287,1262.2817346878687,83.58064268220886,1178.7010920056598,-0.22303558513522148,0.001570576976519078,0.2236708328127861,18019,1.3699773242630386,191681580.0,22050.0,4307.833990632951,0.02157974,"trial/207/July 13/Vocals/HFC_7,30.wav"
207,2000-07-13,Post-calving,241.49032514611187,1746.8139281469082,72.3213514892243,1674.492576657684,-0.36098912358283997,0.004659578669816256,0.3583134785294533,17369,1.4164172335600906,818728100.0,22050.0,4278.107433094744,0.018730573,trial/207/July 13/Vocals/HFC_10_30.wav
207,2000-07-13,Post-calving,341.30777585472185,2205.0,69.0685275147669,2135.931472485233,-0.16737256944179535,0.0007091436418704689,0.16598130017518997,39788,2.995374149659864,-1014744960.0,22050.0,4192.9367049853445,0.033002988,trial/207/July 13/Vocals/HFC_9_30.wav
207,2000-07-13,Post-calving,218.50980528945232,1465.808514186876,65.84750206950393,1399.961012117372,-0.3125637248158455,0.0013152561150491238,0.3219665214419365,16737,1.3235374149659864,510027360.0,22050.0,4295.264838545301,0.018988762,trial/207/July 13/Vocals/HFC_10_10.wav
207,2000-07-13,Post-calving,243.4650006034747,1800.9395483979308,76.69932005159009,1724.2402283463407,-0.35880883038043976,0.0010836123256012797,0.3666161745786667,16573,1.555736961451247,-2213560000.0,22050.0,4338.879956811521,0.016555063,trial/207/July 13/Vocals/HFC_2_9_50.wav
207,2000-07-13,Post-calving,328.9231930826074,2205.0,65.23668639053254,2139.7633136094673,-0.23923921585083008,3.088484663749114e-05,0.24357710406184196,25006,1.8343764172335602,3688069600.0,22050.0,4205.552365126446,0.023698058,trial/207/July 13/Vocals/HFC_9_50.wav
207,2000-07-14,Post-calving,234.13893457649127,679.297111414934,70.48319800869497,608.813913406239,-0.21050706878304482,0.0012607675162144005,0.21039757132530212,28353,1.9736961451247166,470453900.0,22050.0,4269.9084123182165,0.02725258,"trial/207/July 14/Vocals/HFC_7,50.wav"
207,2000-07-14,Post-calving,221.5285094729962,665.1374034388523,68.97502626825514,596.1623771705972,-0.27991243451833725,-4.775029765369254e-06,0.2716764286160469,25331,1.6950566893424037,-399914020.0,22050.0,4281.899376712148,0.022730421,trial/207/July 14/Vocals/HFC_1_9_50.wav
207,2000-07-14,Post-calving,290.9642490331884,2205.0,66.87525465266665,2138.1247453473334,-0.17501240968704224,0.0013281446299515665,0.16920819506049156,70749,4.458231292517007,-393619940.0,22050.0,4156.366968483755,0.0676496,trial/207/July 14/Vocals/HFC_1_8_10.wav
207,2000-07-14,Post-calving,303.8667842864826,2205.0,65.23668639053254,2139.7633136094673,-0.25840113312005997,0.0009962840704247355,0.25866421312093735,16205,1.6950566893424037,-349924800.0,22050.0,4085.2000784911206,0.033344854,trial/207/July 14/Vocals/HFC_8_30.wav
207,2000-07-14,Post-calving,200.9611133003735,1819.844981303461,65.23668639053254,1754.6082949129286,-0.279117152094841,0.004343775799497962,0.2772083356976509,22661,1.7414965986394557,-165021800.0,22050.0,4291.586138839004,0.028966013,trial/207/July 14/Vocals/HFC_2_11_10.wav
207,2000-07-14,Post-calving,294.48833540994184,2205.0,70.04220967082075,2134.9577903291793,-0.24203147739171982,-0.001572433568071574,0.24964749440550804,30539,1.9040362811791383,-193085140.0,22050.0,4200.9820976450965,0.024600696,trial/207/July 14/Vocals/HFC_2_8_50.wav
207,2000-07-14,Post-calving,220.42099398395712,2090.4689092548388,65.48857634687334,2024.9803329079655,-0.1952511891722679,-0.00010480389028089121,0.19554723054170609,38237,2.670294784580499,-262166270.0,22050.0,4323.878448056428,0.016728308,trial/207/July 14/Vocals/HFC_2_9_10.wav
207,2000-07-14,Post-calving,206.5816517682069,1231.7531593109518,66.36732118777857,1165.3858381231732,-0.2079205922782421,-0.0002275304213981144,0.20026958361268044,20015,2.1130158730158732,-264798160.0,22049.999999999996,4196.512388703482,0.01885381,"trial/207/July 14/Vocals/HFC_8,10.wav"
207,2000-07-14,Post-calving,276.8240690201581,2205.0,65.64437864402541,2139.3556213559746,-0.1865394040942192,0.0009727609576657414,0.1857442446053028,89574,9.566621315192744,-627046900.0,22050.0,4182.275500430984,0.054064356,"trial/207/July 14/Vocals/HFC_2_7,30.wav"
207,2000-07-14,Post-calving,259.88823334597873,2012.6728002235102,76.60007158896246,1936.0727286345477,-0.34704823046922684,-0.004768730839714408,0.3417869433760643,18888,1.253877551020408,147913400.0,22050.0,4192.9271697975,0.02715323,trial/207/July 14/Vocals/HFC_1_10_10.wav
207,2000-07-14,Post-calving,266.19329225706207,2042.0098459383319,67.5637077702591,1974.4461381680728,-0.2548646107316017,0.0013354559196159244,0.22437899932265282,25710,1.7182766439909296,-472957700.0,22050.0,4250.978282100889,0.017538134,trial/207/July 14/Vocals/HFC_8_50.wav
207,2000-07-14,Post-calving,234.7819223736212,1822.0972555446751,65.91582141855396,1756.181434126121,-0.23327989503741264,0.0028727479511871934,0.2127140909433365,29927,2.2987755102040817,-603979800.0,22050.0,4283.340577282568,0.024283757,trial/207/July 14/Vocals/HFC_9_10.wav
207,2000-07-14,Post-calving,262.83299415161287,1262.2817346878687,83.58064268220886,1178.7010920056598,-0.22303558513522148,0.001570576976519078,0.2236708328127861,18019,1.3699773242630386,191681580.0,22050.0,4307.833990632951,0.02157974,"trial/207/July 14/Vocals/HFC_7,30.wav"
207,2000-07-14,Post-calving,240.16749116703517,1259.8609581707576,65.23668639053254,1194.6242717802252,-0.18467354774475098,-0.0006737432559020817,0.17939753085374832,36014,2.5309750566893423,-225072800.0,22050.0,4281.05200723307,0.021578684,trial/207/July 14/Vocals/HFC_1_9_30.wav
207,2000-07-14,Post-calving,208.56791927124024,1168.4717324726746,73.04618018798053,1095.425552284694,-0.22190801426768303,0.005746085429564118,0.21991123631596565,31398,2.020136054421769,-402653150.0,22050.0,4165.483799842656,0.030538922,trial/207/July 14/Vocals/HFC_2_8_30.wav
207,2000-07-14,Post-calving,241.49032514611187,1746.8139281469082,72.3213514892243,1674.492576657684,-0.36098912358283997,0.004659578669816256,0.3583134785294533,17369,1.4164172335600906,818728100.0,22050.0,4278.107433094744,0.018730573,trial/207/July 14/Vocals/HFC_10_30.wav
207,2000-07-14,Post-calving,341.30777585472185,2205.0,69.0685275147669,2135.931472485233,-0.16737256944179535,0.0007091436418704689,0.16598130017518997,39788,2.995374149659864,-1014744960.0,22050.0,4192.9367049853445,0.033002988,trial/207/July 14/Vocals/HFC_9_30.wav
207,2000-07-14,Post-calving,177.4434009337642,1996.0758443125799,66.42167166466591,1929.654172647914,-0.21731839329004288,-0.004552486352622509,0.21963804215192795,31765,2.089795918367347,-211922740.0,22049.999999999996,4362.0689115050145,0.009823555,trial/207/July 14/Vocals/HFC_1_10_30.wav
207,2000-07-14,Post-calving,218.980836438715,1809.1643781842708,67.43062082146463,1741.7337573628063,-0.2483912818133831,-0.002065630746074021,0.24298010021448135,47661,2.786394557823129,-671088600.0,22050.0,4166.913517504037,0.0194194,trial/207/July 14/Vocals/HFC_2_7_50.wav
207,2000-07-14,Post-calving,369.6872844626897,1802.394468609186,91.60996932212318,1710.784499287063,-0.2109847478568554,-0.0002126359540852718,0.2149057649075985,21666,1.8808163265306121,243111360.0,22050.0,4200.631658088885,0.028487993,"trial/207/July 14/Vocals/HFC_1_7,30.wav"
207,2000-07-14,Post-calving,285.68631876810775,2205.0,65.23668639053254,2139.7633136094673,-0.20684003829956055,-0.0022380860755220056,0.20956571772694588,30423,2.345215419501134,1322535600.0,22050.0,4146.023321032187,0.027612267,trial/207/July 14/Vocals/HFC_1_8_50.wav
207,2000-07-14,Post-calving,272.0442983830793,2030.133886075089,67.42817715097001,1962.705708924119,-0.20106031745672226,0.00019631428585853428,0.19024915248155594,29207,2.089795918367347,-2013265800.0,22049.999999999996,4296.397163977313,0.015892101,trial/207/July 14/Vocals/HFC_1_9_10.wav
207,2000-07-14,Post-calving,218.50980528945232,1465.808514186876,65.84750206950393,1399.961012117372,-0.3125637248158455,0.0013152561150491238,0.3219665214419365,16737,1.3235374149659864,510027360.0,22050.0,4295.264838545301,0.018988762,trial/207/July 14/Vocals/HFC_10_10.wav
207,2000-07-14,Post-calving,243.4650006034747,1800.9395483979308,76.69932005159009,1724.2402283463407,-0.35880883038043976,0.0010836123256012797,0.3666161745786667,16573,1.555736961451247,-2213560000.0,22050.0,4338.879956811521,0.016555063,trial/207/July 14/Vocals/HFC_2_9_50.wav
207,2000-07-14,Post-calving,147.44232773630716,1619.0932078631781,66.66988571690972,1552.4233221462684,-0.23374543339014053,-0.001659176719840616,0.23093827441334724,47238,2.5774149659863945,1241513900.0,22050.0,4175.631546258701,0.014381669,trial/207/July 14/Vocals/HFC_2_8_10.wav
207,2000-07-14,Post-calving,330.71463279076545,1822.7360177489145,66.83657193106532,1755.8994458178493,-0.2347560152411461,0.0007443723734468222,0.2311074435710907,28684,2.043356009070295,705143900.0,22050.0,4231.822054218792,0.03284604,trial/207/July 14/Vocals/HFC_1_8_30.wav
207,2000-07-14,Post-calving,328.9231930826074,2205.0,65.23668639053254,2139.7633136094673,-0.23923921585083008,3.088484663749114e-05,0.24357710406184196,25006,1.8343764172335602,3688069600.0,22050.0,4205.552365126446,0.023698058,trial/207/July 14/Vocals/HFC_9_50.wav
207,2000-07-14,Post-calving,463.9401952531412,1997.593243636081,65.45839701931159,1932.1348466167694,-0.26330625265836716,0.0008783661760389805,0.2559262588620186,26308,1.9040362811791383,957030800.0,22050.0,4217.333242415143,0.015991347,trial/207/July 14/Vocals/HFC_1_11_10.wav
207,2000-07-14,Post-calving,219.42867646294744,2205.0,72.6945951071763,2132.305404892824,-0.17131832987070084,-0.0017173747182823718,0.16629469394683838,27502,1.8808163265306121,186237890.0,22050.0,4248.59993838942,0.020555813,"trial/207/July 14/Vocals/HFC_1_7,50.wav"
207,2000-07-14,Post-calving,262.5441875724904,2205.0,65.96772738124096,2139.032272618759,-0.22662922367453575,0.0037799153942614794,0.2128976210951805,18720,1.787936507936508,-303963680.0,22050.0,4223.055768233435,0.02605146,trial/207/July 14/Vocals/HFC_2_9_30.wav
207,2000-07-18,Post-calving,211.66120628427595,1671.8832904773649,72.55133459713451,1599.3319558802305,-0.6006589233875275,-0.014248295221477747,0.5875170826911926,16131,1.0913378684807256,406982800.0,22050.0,4071.706828083499,0.009705274,"trial/207/July 18/Vocals/LFC_1_7,50.wav"
207,2000-07-18,Post-calving,325.63616222521426,1472.324185320787,65.4012154556885,1406.9229698650984,-0.41679413616657257,0.009162508882582188,0.46226923912763596,27393,1.4396371882086167,308203680.0,22050.0,3859.6456956548723,0.0561126,"trial/207/July 18/Vocals/LFC_1_7,30.wav"
207,2000-07-18,Post-calving,185.29044478183607,2205.0,67.89423250975993,2137.10576749024,-0.42181266099214554,0.005185780115425587,0.45963217318058014,19781,1.207437641723356,332348670.0,22050.0,4297.172677469899,0.007105021,trial/207/July 18/Vocals/LFC_2_8_10.wav
207,2000-07-18,Post-calving,132.07519336727955,1036.5794659746848,65.67919301651335,970.9002729581714,-0.5510943233966827,-0.007848520763218403,0.5410927534103394,13040,1.0216780045351475,176285970.0,22050.0,4186.127766132184,0.011432802,trial/207/July 18/Vocals/LFC_1_9_30.wav
207,2000-07-18,Post-calving,143.95434366888412,1875.4911654322557,65.51371310776912,1809.9774523244866,-0.5066212713718414,-0.0003011932858498767,0.49378205835819244,16108,0.9752380952380952,104877100.0,22050.0,4038.808160968408,0.014161541,trial/207/July 18/Vocals/LFC_1_8_10.wav
207,2000-07-18,Post-calving,210.0058249107674,1612.7373310266196,68.51445667730309,1544.2228743493165,-0.5358175933361053,-0.0010861485498026013,0.5308724343776703,23643,1.6950566893424037,225888030.0,22050.0,3796.662582239548,0.017391188,"trial/207/July 18/Vocals/LFC_2_7,30.wav"
207,2000-07-11,Pre-calving,226.60464610240783,299.4382592430366,73.27455370477452,226.1637055382621,-0.5971654206514359,-0.002747427555732429,0.5686678886413574,32469,1.7647165532879818,-153391700.0,22050.0,4448.403416986839,0.009019742,trial/207/July 11/Vocals/HFC_09.45.wav
207,2000-07-11,Pre-calving,210.57786879954202,1973.6009679847818,65.23668639053254,1908.3642815942494,-0.5343525856733322,0.004826320800930262,0.5409979969263077,31691,1.8343764172335602,-220900020.0,22050.0,4424.780426760095,0.013510321,trial/207/July 11/Vocals/HFC_11.30.wav
207,2000-07-11,Pre-calving,286.9031029973111,737.5539256386467,78.49314641708382,659.0607792215628,-0.6207469403743744,0.003571696113795042,0.6219589114189148,28306,1.6950566893424037,-227858000.0,22050.0,4532.23826883178,0.00869036,trial/207/July 11/Vocals/HFC_08.15.wav
207,2000-07-11,Pre-calving,225.37668065828427,264.80334681208035,76.99152632043246,187.8118204916479,-0.5249698013067245,-0.018444734625518322,0.5390766113996506,22672,1.207437641723356,-124630744.0,22050.0,4412.122141260619,0.016768707,trial/207/July 11/Vocals/HFC_08.00_2.wav
207,2000-07-11,Pre-calving,278.20442268385875,691.7508987259927,71.12241513748017,620.6284835885125,-0.5515695363283157,-0.0052793873474001884,0.553773432970047,38751,1.9969160997732427,153902990.0,22050.0,4469.013198574456,0.0077446946,trial/207/July 11/Vocals/HFC_08.45_2.wav
207,2000-07-11,Pre-calving,223.25657834416813,2030.8202467487943,70.12581277056849,1960.6944339782258,-0.40731238573789597,0.003058762405999005,0.421037420630455,16842,1.486077097505669,-592409300.0,22050.0,4398.2897558484965,0.020267872,trial/207/July 11/Vocals/HFC_09.00_2.wav
207,2000-07-11,Pre-calving,251.56746174807446,989.8017683930375,198.64466085642405,791.1571075366135,-0.5322347581386566,0.010828904341906309,0.5312099754810333,33955,1.9040362811791383,2445745000.0,22050.0,4418.281003010603,0.008940851,trial/207/July 11/Vocals/HFC_09.45_2.wav
207,2000-07-11,Pre-calving,253.1355922934587,1122.3821915667688,103.29346560051496,1019.0887259662538,-0.5270432382822037,-0.013026192784309387,0.510530635714531,35888,2.136235827664399,837154600.0,22050.000000000004,4542.476005573641,0.010074187,trial/207/July 11/Vocals/HFC_07.45.wav
207,2000-07-11,Pre-calving,236.6203368731958,462.9353361324687,65.23668639053254,397.69864974193615,-0.5785346180200577,0.007549243746325374,0.5908868759870529,28175,1.486077097505669,-102261130.0,22050.0,4317.756798632775,0.0069721146,trial/207/July 11/Vocals/HFC_11.15_1.wav
207,2000-07-11,Pre-calving,250.49662664684936,1556.2180649582194,81.47082518403013,1474.7472397741892,-0.5162258297204971,-0.0005873158515896648,0.4901558458805084,23092,1.4164172335600906,-334174720.0,22050.0,4294.302171337382,0.0046307663,trial/207/July 11/Vocals/HFC_10.15_1.wav
207,2000-07-11,Pre-calving,243.58608324680444,1230.3177482417939,75.68028844308726,1154.6374597987067,-0.5535062104463577,-0.007689478108659387,0.5665423274040222,15374,1.4164172335600906,-165399630.0,22050.0,4485.268471053721,0.0065913554,trial/207/July 11/Vocals/HFC_08.00.wav
207,2000-07-11,Pre-calving,218.6074973647782,401.9689458298443,72.06939578982698,329.8995500400173,-0.506004199385643,0.000550638185814023,0.5474123060703278,22557,1.2770975056689342,93442730.0,22050.0,4306.16459897433,0.013067209,trial/207/July 11/Vocals/HFC_09.45_1.wav
207,2000-07-11,Pre-calving,290.9928406361979,787.8219795125483,74.24527204794273,713.5767074646055,-0.619915097951889,-0.02218335773795843,0.5751936584711075,20892,1.6950566893424037,-2177309400.0,22050.0,4372.743782268922,0.0025199049,trial/207/July 11/Vocals/HFC_09.00_1.wav
207,2000-07-11,Pre-calving,259.3463682377279,725.4085936106028,94.91724987575468,630.4913437348481,-0.49364130198955536,-0.003961645532399416,0.5283845961093903,34965,1.8343764172335602,96392730.0,22050.0,4460.311785605752,0.012149258,trial/207/July 11/Vocals/HFC_08.45_1.wav
207,2000-07-11,Pre-calving,295.99868292001855,362.93722858413906,238.27454062479623,124.66268795934283,-0.5468159914016724,0.003176361322402954,0.5528744459152222,26645,1.8343764172335602,3534400300.0,22050.0,4477.042765167845,0.004184691,trial/207/July 11/Vocals/HFC_08.00_1.wav
207,2000-07-11,Pre-calving,265.90710115768377,482.0539036170788,118.8774814500557,363.1764221670231,-0.5448220819234848,0.0077724510338157415,0.548063263297081,29302,1.6253968253968254,93484984.0,22050.0,4382.307185586119,0.006447651,trial/207/July 11/Vocals/HFC_10.15_2.wav
207,2000-07-11,Pre-calving,262.1141811529123,2020.6204638592244,106.10279125452587,1914.5176726046984,-0.5244524925947189,-0.0026605083839967847,0.5209366977214813,26006,1.555736961451247,-103960540.0,22050.0,4393.647660416149,0.003069749,trial/207/July 11/Vocals/HFC_11.15_2.wav
207,2000-07-11,Pre-calving,230.2259289827536,289.45051044837385,70.86006272913225,218.59044771924158,-0.5719070136547089,-0.05327457934617996,0.5128636062145233,22649,1.9272562358276644,-90661820.0,22050.0,4328.336560251639,0.012882476,trial/207/July 11/Vocals/HFC_09.30.wav
207,2000-07-11,Pre-calving,224.4293841591823,655.0460655981907,68.07176662536102,586.9742989728297,-0.575222983956337,-0.0031209300504997373,0.5420818030834198,37271,1.9504761904761905,663193540.0,22050.0,4449.973594785032,0.0066476283,trial/207/July 11/Vocals/HFC_10.30_2.wav
207,2000-07-11,Pre-calving,191.95559724072646,1044.4988477470454,80.65929997685312,963.8395477701922,-0.43650684505701065,0.010865889955312014,0.49535731226205826,15916,1.6253968253968254,-208783120.0,22050.0,4192.808992685013,0.016386723,trial/207/July 11/Vocals/HFC_11.30_2.wav
207,2000-07-11,Pre-calving,230.6382854203283,537.8669361831168,67.7942001860811,470.0727359970357,-0.5330357551574707,-0.016281481832265854,0.3931143805384636,18936,1.3467573696145125,94934490.0,22050.0,4379.259713159664,0.016377049,trial/207/July 11/Vocals/HFC_11.30_1.wav
